sample_id,time_step,date,target,returns,sentiment_mean,sentiment_vol,Close,Volume,Open,High,Low
1,34,2022-02-14 00:00:00,,0.0014230483644539493,-0.014131397408355895,0.013576164518028852,165.620849609375,86185500.0,164.1399809862671,166.3073375649639,163.34561528306318
1,35,2022-02-15 00:00:00,,0.023152573841030755,0.001452388755163551,0.02168552977703174,169.4553985595703,62527400.0,167.67052968517936,169.61231438448638,166.96442343737377
1,36,2022-02-16 00:00:00,,-0.001389050346456644,0.007728857286342687,0.013431129850444276,169.2200164794922,61177400.0,168.53352854543166,169.99476394129306,166.7682631690513
1,37,2022-02-17 00:00:00,,-0.02126915565306875,0.00016478928050178698,0.02225159153861735,165.620849609375,69589300.0,167.7293515367512,168.59237351767158,165.21875846241755
1,38,2022-02-18 00:00:00,,-0.009355703194213305,-0.010671303064579566,0.010005136131741409,164.07135009765625,82772700.0,166.54272185911768,167.24881311236203,162.9827709259436
1,39,2022-02-22 00:00:00,0.016679886079763673,-0.01781246919344004,-0.01614577601357403,0.006129109803977332,161.14883422851562,91162800.0,161.79608567118115,163.47309136847835,159.0206993785114
2,0,2021-12-28 00:00:00,,-0.00576711502135796,0.006950517802606619,0.01465348355673257,175.60621643066406,79144300.0,176.45835116267244,177.60430999681327,174.86183712980394
2,1,2021-12-29 00:00:00,,0.0005019755348403265,0.005903215222517984,0.015113048965923345,175.69436645507812,62348900.0,175.6453907930184,176.9186832802021,174.4798387842566
2,2,2021-12-30 00:00:00,,-0.00657842513478446,-0.003947854873767365,0.0038749579383605464,174.53857421875,59773000.0,175.7824840883525,176.85988869120052,174.43083375846518
2,3,2021-12-31 00:00:00,,-0.00353506035724771,-0.0032038366523972814,0.0035518023970367556,173.92156982421875,64062300.0,174.43087489725414,175.5474513193314,173.61792667706044
2,4,2022-01-03 00:00:00,,0.025004026978474814,0.0049635138288142144,0.017422173881825903,178.2703094482422,104487900.0,174.17620137564992,179.12244407617163,174.05867174915193
2,5,2022-01-04 00:00:00,,-0.012691383973274961,0.002925860882650714,0.01966071283439264,176.0078125,99310400.0,178.8776193777369,179.18124760864967,175.43972760704736
2,6,2022-01-05 00:00:00,,-0.026599917051356003,-0.004762424682052051,0.026700057236640515,171.32601928710938,94537600.0,175.91965899179817,176.46815060812955,171.0517734789437
2,7,2022-01-06 00:00:00,,-0.016693412250171957,-0.018661571091600975,0.007160101955617594,168.46600341796875,96904000.0,169.15161788468467,171.69820298422886,168.11339955718992
2,8,2022-01-07 00:00:00,,0.000988443731438915,-0.014101628523363016,0.013975600875644912,168.6325225830078,86709100.0,169.33773036253552,170.56204734848285,167.51594608963487
2,9,2022-01-10 00:00:00,,0.00011600234212538751,-0.005196322058869218,0.009966323326315384,168.65208435058594,106765600.0,165.6059836604726,168.95571251516662,164.71467747425172
2,10,2022-01-11 00:00:00,,0.016783646254522555,0.005962697442695619,0.009381363887281004,171.48268127441406,76138300.0,168.77939561423005,171.58061763480518,167.31021570092486
2,11,2022-01-12 00:00:00,,0.002570320090540479,0.006489989562396141,0.008998635728490445,171.92344665527344,74805200.0,172.5013205493631,173.5395387171234,171.22804314076478
2,12,2022-01-13 00:00:00,,-0.0190280172270334,0.00010864970600987789,0.018032295365277475,168.65208435058594,84505800.0,172.16831849084767,172.9910557649256,168.26029402106818
2,13,2022-01-14 00:00:00,,0.005110568080455291,-0.0037823763520125433,0.013264063827882679,169.5139923095703,80440800.0,167.81952731493655,170.20939579349408,167.57466398631828
2,14,2022-01-18 00:00:00,,-0.01889404244329662,-0.010937163863291577,0.01389790497573046,166.31118774414062,90956700.0,167.98604466295757,168.99488045377709,165.92920152184269
2,15,2022-01-19 00:00:00,,-0.02102470142769719,-0.01160272526351284,0.014513289004498523,162.81454467773438,94815000.0,166.50708841129685,167.56489994287205,162.53050974989438
2,16,2022-01-20 00:00:00,,-0.01034693399776232,-0.016755225956252045,0.005651069040091757,161.12991333007812,91420500.0,163.54916502241554,166.19368686782633,160.80669183465463
2,17,2022-01-21 00:00:00,,-0.012765286496632,-0.014712307307363837,0.005598825488440455,159.0730438232422,122848900.0,161.04173994454513,162.91249968467412,158.965303342259
2,18,2022-01-24 00:00:00,,-0.00486445529889612,-0.00932555859776348,0.004048232847128516,158.2992401123047,162294600.0,156.7321237742352,158.9652761385697,151.521424960607
2,19,2022-01-25 00:00:00,,-0.011384576442225125,-0.009671439412584415,0.004219823724460869,156.4970703125,115798400.0,155.71350456711474,159.41583739515477,153.79378418345803
2,20,2022-01-26 00:00:00,,-0.0005632694863746401,-0.005604100409165295,0.005448438053703324,156.40892028808594,108275300.0,160.14063545703362,161.01234841002858,154.57734716045317
2,21,2022-01-27 00:00:00,,-0.002943197909548001,-0.004963681279382588,0.005686557468628737,155.94857788085938,121954600.0,159.11220830674253,160.47364799025604,155.02788925620197
2,22,2022-01-28 00:00:00,,0.06977757678239849,0.02209036979549195,0.04131547285804567,166.83029174804688,179935700.0,162.30522203050273,166.8498849998228,159.45500918063075
2,23,2022-01-31 00:00:00,,0.026125931664378488,0.030986770179076324,0.036603259161564955,171.1888885498047,115541600.0,166.66381797685227,171.40436952425716,166.0271642085972
2,24,2022-02-01 00:00:00,,-0.0009727218071785559,0.03164359554653281,0.035696423471629476,171.02236938476562,86213900.0,170.43469133018758,171.2476394960686,168.76962343591478
2,25,2022-02-02 00:00:00,,0.007044266648774888,0.010732492168658273,0.013920722345015795,172.2270965576172,84914300.0,171.15949584991125,172.266283066221,169.7686736999572
2,26,2022-02-03 00:00:00,,-0.016719832197447104,-0.003549429118616924,0.012089775180699898,169.3474884033203,89418100.0,170.89502658265624,172.618874147118,168.58351594007854
2,27,2022-02-04 00:00:00,,-0.0016793476728131917,-0.003784971073828469,0.0120211620038759,169.06309509277344,82465400.0,168.3667905913057,170.74010088602927,167.3860892995176
2,28,2022-02-07 00:00:00,,-0.004234403417631816,-0.007544527762630704,0.008048088969963844,168.3472137451172,77251200.0,169.52405248698778,170.59301347126842,167.65090913443373
2,29,2022-02-08 00:00:00,,0.018466658019725468,0.004184302309760153,0.012434682984872063,171.45602416992188,74829200.0,168.4158439042664,171.96599307785382,168.12163049721661
2,30,2022-02-09 00:00:00,,0.008293832746764984,0.007508695782952879,0.011370878490012351,172.8780517578125,71285000.0,172.65249461256113,173.24090650856255,171.52467895767091
2,31,2022-02-10 00:00:00,,-0.023598784649527582,0.0010539020389876235,0.02194738741240326,168.79833984375,90865900.0,170.77936109253946,172.09349753019532,168.23934776207386
2,32,2022-02-11 00:00:00,,-0.02021845593999405,-0.011841135947585549,0.017519114669068785,165.385498046875,98670700.0,169.00428892552117,169.73981504022757,164.79707116938303
2,33,2022-02-14 00:00:00,,0.0014230483644539493,-0.014131397408355895,0.013576164518028852,165.620849609375,86185500.0,164.1399809862671,166.3073375649639,163.34561528306318
2,34,2022-02-15 00:00:00,,0.023152573841030755,0.001452388755163551,0.02168552977703174,169.4553985595703,62527400.0,167.67052968517936,169.61231438448638,166.96442343737377
2,35,2022-02-16 00:00:00,,-0.001389050346456644,0.007728857286342687,0.013431129850444276,169.2200164794922,61177400.0,168.53352854543166,169.99476394129306,166.7682631690513
2,36,2022-02-17 00:00:00,,-0.02126915565306875,0.00016478928050178698,0.02225159153861735,165.620849609375,69589300.0,167.7293515367512,168.59237351767158,165.21875846241755
2,37,2022-02-18 00:00:00,,-0.009355703194213305,-0.010671303064579566,0.010005136131741409,164.07135009765625,82772700.0,166.54272185911768,167.24881311236203,162.9827709259436
2,38,2022-02-22 00:00:00,,-0.01781246919344004,-0.01614577601357403,0.006129109803977332,161.14883422851562,91162800.0,161.79608567118115,163.47309136847835,159.0206993785114
2,39,2022-02-23 00:00:00,0.012965436878872083,-0.025863905577570456,-0.017677359321741266,0.008254930495803248,156.98089599609375,90009200.0,162.34531942395103,162.9435479364118,156.66706433380475
3,0,2021-12-29 00:00:00,,0.0005019755348403265,0.005903215222517984,0.015113048965923345,175.69436645507812,62348900.0,175.6453907930184,176.9186832802021,174.4798387842566
3,1,2021-12-30 00:00:00,,-0.00657842513478446,-0.003947854873767365,0.0038749579383605464,174.53857421875,59773000.0,175.7824840883525,176.85988869120052,174.43083375846518
3,2,2021-12-31 00:00:00,,-0.00353506035724771,-0.0032038366523972814,0.0035518023970367556,173.92156982421875,64062300.0,174.43087489725414,175.5474513193314,173.61792667706044
3,3,2022-01-03 00:00:00,,0.025004026978474814,0.0049635138288142144,0.017422173881825903,178.2703094482422,104487900.0,174.17620137564992,179.12244407617163,174.05867174915193
3,4,2022-01-04 00:00:00,,-0.012691383973274961,0.002925860882650714,0.01966071283439264,176.0078125,99310400.0,178.8776193777369,179.18124760864967,175.43972760704736
3,5,2022-01-05 00:00:00,,-0.026599917051356003,-0.004762424682052051,0.026700057236640515,171.32601928710938,94537600.0,175.91965899179817,176.46815060812955,171.0517734789437
3,6,2022-01-06 00:00:00,,-0.016693412250171957,-0.018661571091600975,0.007160101955617594,168.46600341796875,96904000.0,169.15161788468467,171.69820298422886,168.11339955718992
3,7,2022-01-07 00:00:00,,0.000988443731438915,-0.014101628523363016,0.013975600875644912,168.6325225830078,86709100.0,169.33773036253552,170.56204734848285,167.51594608963487
3,8,2022-01-10 00:00:00,,0.00011600234212538751,-0.005196322058869218,0.009966323326315384,168.65208435058594,106765600.0,165.6059836604726,168.95571251516662,164.71467747425172
3,9,2022-01-11 00:00:00,,0.016783646254522555,0.005962697442695619,0.009381363887281004,171.48268127441406,76138300.0,168.77939561423005,171.58061763480518,167.31021570092486
3,10,2022-01-12 00:00:00,,0.002570320090540479,0.006489989562396141,0.008998635728490445,171.92344665527344,74805200.0,172.5013205493631,173.5395387171234,171.22804314076478
3,11,2022-01-13 00:00:00,,-0.0190280172270334,0.00010864970600987789,0.018032295365277475,168.65208435058594,84505800.0,172.16831849084767,172.9910557649256,168.26029402106818
3,12,2022-01-14 00:00:00,,0.005110568080455291,-0.0037823763520125433,0.013264063827882679,169.5139923095703,80440800.0,167.81952731493655,170.20939579349408,167.57466398631828
3,13,2022-01-18 00:00:00,,-0.01889404244329662,-0.010937163863291577,0.01389790497573046,166.31118774414062,90956700.0,167.98604466295757,168.99488045377709,165.92920152184269
3,14,2022-01-19 00:00:00,,-0.02102470142769719,-0.01160272526351284,0.014513289004498523,162.81454467773438,94815000.0,166.50708841129685,167.56489994287205,162.53050974989438
3,15,2022-01-20 00:00:00,,-0.01034693399776232,-0.016755225956252045,0.005651069040091757,161.12991333007812,91420500.0,163.54916502241554,166.19368686782633,160.80669183465463
3,16,2022-01-21 00:00:00,,-0.012765286496632,-0.014712307307363837,0.005598825488440455,159.0730438232422,122848900.0,161.04173994454513,162.91249968467412,158.965303342259
3,17,2022-01-24 00:00:00,,-0.00486445529889612,-0.00932555859776348,0.004048232847128516,158.2992401123047,162294600.0,156.7321237742352,158.9652761385697,151.521424960607
3,18,2022-01-25 00:00:00,,-0.011384576442225125,-0.009671439412584415,0.004219823724460869,156.4970703125,115798400.0,155.71350456711474,159.41583739515477,153.79378418345803
3,19,2022-01-26 00:00:00,,-0.0005632694863746401,-0.005604100409165295,0.005448438053703324,156.40892028808594,108275300.0,160.14063545703362,161.01234841002858,154.57734716045317
3,20,2022-01-27 00:00:00,,-0.002943197909548001,-0.004963681279382588,0.005686557468628737,155.94857788085938,121954600.0,159.11220830674253,160.47364799025604,155.02788925620197
3,21,2022-01-28 00:00:00,,0.06977757678239849,0.02209036979549195,0.04131547285804567,166.83029174804688,179935700.0,162.30522203050273,166.8498849998228,159.45500918063075
3,22,2022-01-31 00:00:00,,0.026125931664378488,0.030986770179076324,0.036603259161564955,171.1888885498047,115541600.0,166.66381797685227,171.40436952425716,166.0271642085972
3,23,2022-02-01 00:00:00,,-0.0009727218071785559,0.03164359554653281,0.035696423471629476,171.02236938476562,86213900.0,170.43469133018758,171.2476394960686,168.76962343591478
3,24,2022-02-02 00:00:00,,0.007044266648774888,0.010732492168658273,0.013920722345015795,172.2270965576172,84914300.0,171.15949584991125,172.266283066221,169.7686736999572
3,25,2022-02-03 00:00:00,,-0.016719832197447104,-0.003549429118616924,0.012089775180699898,169.3474884033203,89418100.0,170.89502658265624,172.618874147118,168.58351594007854
3,26,2022-02-04 00:00:00,,-0.0016793476728131917,-0.003784971073828469,0.0120211620038759,169.06309509277344,82465400.0,168.3667905913057,170.74010088602927,167.3860892995176
3,27,2022-02-07 00:00:00,,-0.004234403417631816,-0.007544527762630704,0.008048088969963844,168.3472137451172,77251200.0,169.52405248698778,170.59301347126842,167.65090913443373
3,28,2022-02-08 00:00:00,,0.018466658019725468,0.004184302309760153,0.012434682984872063,171.45602416992188,74829200.0,168.4158439042664,171.96599307785382,168.12163049721661
3,29,2022-02-09 00:00:00,,0.008293832746764984,0.007508695782952879,0.011370878490012351,172.8780517578125,71285000.0,172.65249461256113,173.24090650856255,171.52467895767091
3,30,2022-02-10 00:00:00,,-0.023598784649527582,0.0010539020389876235,0.02194738741240326,168.79833984375,90865900.0,170.77936109253946,172.09349753019532,168.23934776207386
3,31,2022-02-11 00:00:00,,-0.02021845593999405,-0.011841135947585549,0.017519114669068785,165.385498046875,98670700.0,169.00428892552117,169.73981504022757,164.79707116938303
3,32,2022-02-14 00:00:00,,0.0014230483644539493,-0.014131397408355895,0.013576164518028852,165.620849609375,86185500.0,164.1399809862671,166.3073375649639,163.34561528306318
3,33,2022-02-15 00:00:00,,0.023152573841030755,0.001452388755163551,0.02168552977703174,169.4553985595703,62527400.0,167.67052968517936,169.61231438448638,166.96442343737377
3,34,2022-02-16 00:00:00,,-0.001389050346456644,0.007728857286342687,0.013431129850444276,169.2200164794922,61177400.0,168.53352854543166,169.99476394129306,166.7682631690513
3,35,2022-02-17 00:00:00,,-0.02126915565306875,0.00016478928050178698,0.02225159153861735,165.620849609375,69589300.0,167.7293515367512,168.59237351767158,165.21875846241755
3,36,2022-02-18 00:00:00,,-0.009355703194213305,-0.010671303064579566,0.010005136131741409,164.07135009765625,82772700.0,166.54272185911768,167.24881311236203,162.9827709259436
3,37,2022-02-22 00:00:00,,-0.01781246919344004,-0.01614577601357403,0.006129109803977332,161.14883422851562,91162800.0,161.79608567118115,163.47309136847835,159.0206993785114
3,38,2022-02-23 00:00:00,,-0.025863905577570456,-0.017677359321741266,0.008254930495803248,156.98089599609375,90009200.0,162.34531942395103,162.9435479364118,156.66706433380475
3,39,2022-02-24 00:00:00,0.001638019339671004,0.016679886079763673,-0.008998829563748941,0.022599861388672482,159.5993194580078,141147500.0,149.6353916256984,159.70719718910948,149.06658313119078
4,0,2021-12-30 00:00:00,,-0.00657842513478446,-0.003947854873767365,0.0038749579383605464,174.53857421875,59773000.0,175.7824840883525,176.85988869120052,174.43083375846518
4,1,2021-12-31 00:00:00,,-0.00353506035724771,-0.0032038366523972814,0.0035518023970367556,173.92156982421875,64062300.0,174.43087489725414,175.5474513193314,173.61792667706044
4,2,2022-01-03 00:00:00,,0.025004026978474814,0.0049635138288142144,0.017422173881825903,178.2703094482422,104487900.0,174.17620137564992,179.12244407617163,174.05867174915193
4,3,2022-01-04 00:00:00,,-0.012691383973274961,0.002925860882650714,0.01966071283439264,176.0078125,99310400.0,178.8776193777369,179.18124760864967,175.43972760704736
